Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
61,,BOS,Bat7-9non-P,2025,496,182.6,423,1671,1522,214,363,86,8,50,185,41,14,111,380,.239,.295,.404,.700,615,28,17,9,12,3,11,.284,86,109
62,,BOS,Bat7-9non-P,2022,570,181.6,486,1885,1704,197,396,93,6,39,205,9,9,136,474,.232,.294,.363,.656,618,35,18,11,15,1,16,.296,80,100
63,,BOS,Batting 1st,2018,176,178.6,162,773,665,159,221,59,6,38,99,34,9,93,113,.332,.418,.611,1.028,406,8,9,0,6,8,7,.352,158,171
64,,BOS,Bat7-9non-P,2024,587,168.9,486,1897,1744,190,396,72,6,40,200,59,16,110,503,.227,.281,.344,.625,600,40,25,5,13,2,19,.293,69,91
65,,BOS,Bat3-6non-P,2020,268,167.5,240,1036,932,145,274,56,2,43,147,20,3,90,230,.294,.361,.497,.858,463,24,10,0,4,5,4,.348,121,121
66,,BOS,Batting 3rd,2007,187,167.2,162,751,624,128,202,58,1,38,128,4,1,117,121,.324,.431,.603,1.034,376,16,5,0,5,13,1,.349,155,143
67,,BOS,Bat1-2non-P,2014,340,165.2,324,1515,1383,196,366,76,8,18,116,25,8,101,274,.265,.318,.370,.688,512,28,13,5,13,1,13,.315,101,93
68,,BOS,Bat1-2non-P,2012,363,164.8,324,1480,1359,177,357,84,4,24,139,43,12,86,218,.263,.308,.383,.691,521,20,9,13,13,3,10,.295,90,93
69,,BOS,Bat7-9non-P,2014,554,159.9,476,1890,1699,179,375,85,8,24,151,21,7,148,460,.221,.288,.323,.611,548,41,18,12,13,8,11,.286,79,86
70,,BOS,Batting 4th,2003,198,156.5,162,743,624,133,204,38,1,41,113,7,2,106,104,.327,.428,.588,1.016,367,22,8,0,5,28,6,.337,139,132
71,,BOS,Batting 3rd,2006,188,155.3,162,753,615,124,171,33,2,55,142,1,1,125,125,.278,.404,.607,1.010,373,14,8,0,5,23,3,.264,155,136
72,,BOS,Batting 3rd,2005,184,149.7,162,752,625,122,181,37,2,47,159,2,0,111,132,.290,.395,.581,.976,363,14,5,0,11,8,5,.293,139,132
73,,BOS,Batting 4th,2006,208,146.7,162,728,601,105,185,35,2,39,123,0,1,115,136,.308,.416,.567,.984,341,15,3,0,9,16,7,.336,149,125
74,,BOS,Batting 2nd,2019,172,141.9,162,772,694,135,216,59,5,29,108,10,6,71,124,.311,.376,.536,.912,372,8,3,1,3,6,8,.344,126,122
75,,BOS,Batting 4th,2018,185,139.1,162,715,629,104,196,51,4,37,126,5,1,75,160,.312,.386,.582,.968,366,20,5,0,6,10,11,.363,142,144
76,,BOS,Batting 1st,2011,172,138.7,162,782,703,126,218,48,6,33,105,38,16,57,108,.310,.366,.536,.903,377,10,9,4,6,1,9,.326,121,146
77,,BOS,Batting 3rd,2004,213,138.3,162,763,675,112,192,53,3,46,147,3,0,74,148,.284,.356,.576,.933,389,17,6,0,8,6,6,.299,121,118
78,,BOS,Batting 4th,2008,206,138.0,162,737,627,115,190,47,2,33,124,5,3,91,140,.303,.402,.542,.944,340,17,15,0,4,14,8,.343,134,125
79,,BOS,Batting 4th,2004,195,135.6,162,743,633,110,183,43,2,43,136,5,4,94,154,.289,.384,.567,.951,359,21,8,0,8,18,4,.315,127,120
80,,BOS,Batting 4th,2005,189,135.3,162,730,635,127,187,37,0,48,151,0,0,82,122,.294,.377,.580,.956,368,23,6,0,7,10,6,.294,133,126
81,,BOS,Batting 4th,2019,178,134.7,162,744,660,112,201,44,4,37,121,3,4,74,153,.305,.376,.552,.928,364,16,4,1,4,8,7,.346,129,127
82,,BOS,Batting 4th,2016,180,132.8,162,725,631,94,190,47,1,37,137,11,2,88,100,.301,.385,.555,.940,350,22,1,0,5,15,4,.307,131,135
83,,BOS,Batting 1st,2016,176,132.1,162,772,716,124,233,43,5,26,103,20,6,47,89,.325,.365,.508,.874,364,15,2,0,7,0,9,.340,115,127
84,,BOS,Batting 3rd,2011,181,131.7,162,748,663,109,217,43,3,26,112,0,1,73,134,.327,.397,.519,.916,344,25,7,0,5,15,6,.376,126,127
85,,BOS,Batting 3rd,2008,181,130.5,162,746,622,124,169,45,4,37,131,3,0,110,113,.272,.380,.535,.915,333,17,4,1,9,13,2,.274,126,121
86,,BOS,Batting 2nd,2008,169,130.2,162,762,675,128,216,57,4,18,95,18,2,62,69,.320,.377,.496,.874,335,16,7,7,11,0,12,.331,116,134
87,,BOS,Batting 3rd,2010,189,128.7,162,739,647,109,195,43,1,35,114,2,0,81,107,.301,.380,.533,.913,345,22,5,0,6,16,3,.313,130,121
88,,BOS,Batting 4th,2013,194,128.5,162,728,635,100,190,52,3,33,126,5,1,85,133,.299,.380,.546,.927,347,23,2,0,6,22,6,.331,131,134
89,,BOS,Batting 4th,2010,177,128.2,162,723,627,113,180,50,6,29,105,3,1,84,118,.287,.375,.525,.900,329,9,7,0,5,6,9,.311,127,122
90,,BOS,Batting 5th,2003,197,127.3,162,722,633,117,181,52,3,38,136,6,3,80,116,.286,.364,.558,.922,353,17,2,0,7,11,6,.294,115,130
91,,BOS,Batting 3rd,2016,177,126.0,162,745,676,117,214,41,0,30,121,13,3,57,107,.317,.370,.510,.881,345,20,5,0,7,2,7,.337,117,112
92,,BOS,Batting 3rd,2003,182,125.9,162,762,698,124,210,40,14,29,118,16,5,41,69,.301,.343,.523,.866,365,12,10,1,12,1,6,.296,102,99
93,,BOS,Batting 4th,2009,174,125.7,162,723,610,112,171,35,1,36,129,8,3,87,163,.280,.382,.518,.900,316,13,18,0,8,8,8,.322,123,119
94,,BOS,Batting 3rd,2019,186,125.6,162,756,681,118,195,47,1,43,124,6,0,63,151,.286,.348,.548,.896,373,24,5,0,7,1,8,.308,120,116
95,,BOS,Batting 1st,2004,184,124.2,162,798,710,135,209,40,7,20,97,20,10,84,91,.294,.370,.455,.825,323,7,2,0,2,1,8,.314,99,117
96,,BOS,Batting 7th,2003,181,123.7,162,686,611,99,184,45,6,31,115,6,4,63,127,.301,.371,.547,.918,334,12,7,2,3,5,9,.336,115,148
97,,BOS,Batting 1st,2005,185,121.4,162,785,712,130,222,42,7,12,85,18,1,59,88,.312,.363,.441,.804,314,7,4,0,10,3,13,.338,99,115
98,,BOS,Batting 1st,2019,172,120.8,162,786,675,133,180,41,6,30,89,14,2,94,145,.267,.355,.479,.834,323,14,5,1,11,5,5,.294,107,114
99,,BOS,Batting 1st,2015,166,120.3,162,764,699,112,208,44,8,22,95,17,6,52,104,.298,.345,.478,.823,334,3,3,2,8,2,11,.320,121,123
100,,BOS,Batting 2nd,2011,177,118.7,162,767,665,107,197,45,2,19,92,26,6,86,82,.296,.371,.456,.827,303,14,0,5,11,4,3,.310,105,133
101,,BOS,Batting 4th,2007,197,118.6,162,737,629,108,191,40,1,25,122,1,1,87,124,.304,.389,.490,.879,308,26,9,0,12,14,5,.337,118,107
102,,BOS,Batting 2nd,2007,178,118.4,162,770,670,126,203,41,2,15,80,12,4,74,79,.303,.384,.437,.821,293,11,16,6,4,0,7,.324,105,117
103,,BOS,Batting 1st,2024,181,118.3,162,757,690,109,195,49,14,20,70,35,7,55,170,.283,.340,.481,.821,332,7,7,1,4,2,10,.347,120,121
104,,BOS,Batting 5th,2004,222,118.1,162,721,632,103,188,46,3,20,85,9,3,69,127,.297,.380,.475,.855,300,11,17,0,3,4,2,.344,106,110
105,,BOS,Batting 5th,2009,191,117.0,162,704,610,100,172,35,1,34,110,7,3,83,141,.282,.372,.510,.882,311,16,7,0,4,5,9,.314,118,125
106,,BOS,Batting 3rd,2018,194,116.4,162,736,651,114,186,28,3,39,142,10,2,69,155,.286,.353,.518,.871,337,24,5,0,11,4,10,.314,119,117
107,,BOS,Batting 5th,2011,190,116.1,162,713,625,96,186,49,1,26,96,3,4,82,101,.298,.381,.504,.885,315,23,4,0,2,8,4,.320,119,135
108,,BOS,Batting 6th,2004,210,115.6,162,704,618,100,189,46,1,20,87,4,3,73,112,.306,.381,.481,.861,297,12,6,0,7,6,8,.343,108,121
109,,BOS,Batting 4th,2024,182,115.2,162,713,634,106,169,42,6,39,113,3,2,70,188,.267,.339,.536,.876,340,12,3,0,6,13,2,.315,133,135
110,,BOS,Batting 2nd,2009,175,114.0,162,756,651,115,191,47,2,17,75,22,7,89,72,.293,.378,.450,.829,293,20,5,3,8,2,9,.305,107,120
111,,BOS,Batting 2nd,2022,172,113.9,162,729,666,102,194,45,2,29,86,2,1,54,133,.291,.347,.495,.843,330,12,5,0,4,9,4,.325,129,120
112,,BOS,Batting 2nd,2013,189,113.9,162,759,671,118,198,40,2,19,83,18,3,50,117,.295,.362,.446,.807,299,10,23,10,5,0,7,.331,104,125
113,,BOS,Batting 5th,2010,184,112.8,162,699,616,97,178,45,3,28,109,5,1,68,115,.289,.360,.508,.868,313,16,5,1,9,11,3,.311,119,123
114,,BOS,Batting 4th,2021,179,112.2,162,699,624,101,176,40,1,33,101,6,2,65,138,.282,.352,.508,.860,317,13,5,0,5,5,8,.312,121,120
115,,BOS,Batting 2nd,2003,183,112.0,162,784,707,118,212,51,4,16,96,5,3,62,70,.300,.355,.451,.806,319,20,4,1,10,0,11,.311,91,111
116,,BOS,Batting 4th,2011,187,111.9,162,729,624,98,173,40,5,27,116,7,2,87,129,.277,.374,.487,.861,304,25,12,1,5,14,8,.309,113,117
117,,BOS,Batting 1st,2013,170,111.4,162,780,711,117,209,39,8,12,68,55,4,53,113,.294,.348,.422,.770,300,16,8,1,3,3,5,.334,94,114
118,,BOS,Batting 3rd,2009,177,111.2,162,734,634,101,172,44,3,25,101,5,3,88,126,.271,.364,.468,.832,297,14,7,0,5,2,5,.301,107,99
119,,BOS,Batting 2nd,2010,187,110.7,162,757,662,108,178,40,6,28,87,15,1,73,115,.269,.344,.474,.818,314,17,6,9,7,0,2,.285,107,122
120,,BOS,Batting 3rd,2014,181,109.8,162,726,630,74,177,34,0,30,112,1,2,80,124,.281,.362,.478,.840,301,16,6,0,10,14,5,.302,144,110
121,,BOS,Batting 6th,2003,187,109.8,162,709,622,90,180,36,2,24,109,6,1,67,115,.289,.363,.469,.832,292,12,10,1,9,5,1,.317,96,120
122,,BOS,Batting 3rd,2022,180,109.4,162,717,638,96,196,47,0,17,81,4,2,66,145,.307,.375,.461,.836,294,20,7,0,6,2,4,.371,130,119
123,,BOS,Batting 5th,2021,171,108.8,162,678,604,96,166,44,1,33,108,7,5,59,150,.275,.344,.515,.859,311,7,8,0,6,7,8,.311,120,130
124,,BOS,Batting 3rd,2021,174,108.6,162,715,629,107,180,36,4,28,102,1,0,74,161,.286,.361,.490,.851,308,24,4,0,7,4,7,.340,119,111
125,,BOS,Batting 1st,2023,188,108.4,162,759,693,123,193,56,7,17,70,23,3,53,139,.278,.335,.453,.788,314,12,8,0,4,0,5,.325,110,104
126,,BOS,Batting 4th,2015,204,108.3,162,712,634,99,169,32,1,44,125,7,4,65,127,.267,.333,.528,.861,335,18,3,0,10,11,9,.264,130,114
127,,BOS,Batting 5th,2008,180,108.3,162,720,640,92,183,43,5,25,125,5,3,64,105,.286,.351,.486,.837,311,18,6,0,10,4,8,.304,107,114
128,,BOS,Batting 2nd,2017,194,107.6,162,756,663,88,190,41,2,17,88,10,3,74,106,.287,.363,.431,.794,286,14,9,3,7,1,7,.316,116,103
129,,BOS,Batting 3rd,2017,168,106.9,162,739,661,93,186,42,4,22,120,24,3,68,128,.281,.352,.457,.809,302,20,6,0,4,9,9,.318,119,97
130,,BOS,Batting 2nd,2021,182,106.6,162,736,656,113,177,37,2,27,81,6,1,73,131,.270,.346,.456,.802,299,11,5,0,2,2,4,.300,107,107
131,,BOS,Batting 3rd,2012,182,106.2,162,719,634,106,177,40,2,24,76,17,3,71,88,.279,.352,.462,.814,293,14,5,0,9,10,6,.288,123,100
132,,BOS,Batting 4th,2023,177,105.3,162,698,623,92,170,35,0,34,109,5,1,63,136,.273,.347,.493,.839,307,18,9,0,3,1,6,.298,123,118
133,,BOS,Batting 6th,2008,177,105.2,162,695,615,89,179,44,4,22,90,5,2,68,141,.291,.366,.483,.849,297,23,7,1,4,9,5,.344,110,123
134,,BOS,Batting 4th,2012,186,105.0,162,704,627,95,176,44,0,27,116,1,2,61,136,.281,.347,.480,.827,301,12,7,0,9,9,6,.315,126,103
135,,BOS,Batting 2nd,2023,181,104.1,162,736,658,100,180,48,3,23,99,9,4,62,130,.274,.344,.460,.804,303,15,11,0,5,7,7,.308,115,105
136,,BOS,Batting 6th,2024,197,103.8,162,669,600,74,176,48,1,21,87,10,5,53,146,.293,.361,.482,.842,289,14,12,1,3,2,2,.356,127,143
137,,BOS,Batting 5th,2007,181,103.8,162,711,603,96,170,32,6,16,94,5,1,97,123,.282,.381,.434,.816,262,17,4,0,7,11,10,.327,103,111
138,,BOS,Batting 5th,2013,186,103.7,162,710,610,101,162,37,1,26,106,4,3,87,202,.266,.362,.457,.820,279,14,8,1,4,6,1,.352,106,121
139,,BOS,Batting 1st,2017,175,103.5,162,770,688,120,186,34,1,23,86,19,6,71,97,.270,.342,.423,.765,291,9,6,0,5,8,5,.284,108,103
140,,BOS,Batting 2nd,2004,182,102.9,162,781,680,119,173,44,1,22,105,3,2,89,188,.254,.346,.419,.765,285,12,8,1,3,0,6,.319,85,103
141,,BOS,Batting 6th,2012,183,102.2,162,669,595,88,159,38,4,31,93,2,2,62,166,.267,.339,.501,.840,298,11,6,0,6,1,6,.317,128,125
